gconf-editor-3.0.1-8.fc21.src.rpm,,,0,,0,""
gdb-7.8-25.fc21.src.rpm,,,0,,0,""
gd-2.1.0-7.fc21.src.rpm,,,0,,0,""
ftp-0.17-67.fc21.src.rpm,,,0,,0,""
freeradius-3.0.3-4.fc21.src.rpm,,,0,,0,""
f-spot-0.8.2-13.fc21.src.rpm,,,0,,0,""
file-roller-3.14.0-1.fc21.src.rpm,,,0,,0,""
eog-3.14.0-1.fc21.src.rpm,,,0,,0,""
dogtail-0.9.0-2.fc21.src.rpm,,,0,,0,""
12:dhcp-4.3.1-8.fc21.src.rpm,,,0,,0,""
crash-7.0.8-1.fc21.src.rpm,,,0,,0,""
chkconfig-1.3.62-2.fc21.src.rpm,,,0,,0,""
bridge-utils-1.5-10.fc21.src.rpm,,,0,,0,""
binutils-2.24-21.fc21.src.rpm,,,0,,0,""
ORBit2-2.14.19-13.fc21.src.rpm,,,0,,0,""
aqbanking-5.3.6-0.3.beta.fc21.src.rpm,,,0,,0,""
freetype-2.5.3-8.fc21.src.rpm,,,0,,0,""
32:bind-9.9.6-1.fc21.src.rpm,,,0,,0,""
gnome-session-3.14.0-1.fc21.src.rpm,,,0,,0,""
man-pages-fr-3.66-4.fc21.src.rpm,,,0,,0,""
device-mapper-multipath-0.4.9-67.fc21.src.rpm,,,0,,0,""
gamin-0.1.10-17.fc21.src.rpm,,,0,,0,""
rpm-4.12.0.1-2.fc21.src.rpm,,,0,,0,""
tomboy-1.15.4-4.fc21.src.rpm,,,0,,0,""
krb5-1.12.2-9.fc21.src.rpm,,,0,,0,""
desktop-backgrounds-21.0.0-0.fc21.src.rpm,,,0,,0,""
gnome-menus-3.13.3-2.fc21.src.rpm,,,0,,0,""
mailcap-2.1.42-2.fc21.src.rpm,,,0,,0,""
gmime-2.6.20-4.fc21.src.rpm,,,0,,0,""
1:pkgconfig-0.28-6.fc21.src.rpm,,,0,,0,""
sendmail-8.14.9-5.fc21.src.rpm,,,0,,0,""
libtiff-4.0.3-18.fc21.src.rpm,,,0,,0,""
5:guile-2.0.11-3.fc21.src.rpm,,,0,,0,""
man-pages-ja-20140515-1.fc21.src.rpm,,,0,,0,""
gnome-python2-desktop-2.32.0-18.fc21.src.rpm,,,0,,0,""
gnome-python2-2.28.1-15.fc21.src.rpm,,,0,,0,""
pygobject2-2.28.6-13.fc21.src.rpm,,,0,,0,""
1:NetworkManager-0.9.10.0-5.git20140704.fc21.src.rpm,,,0,,0,""
gnome-nettool-3.8.1-5.fc21.src.rpm,,,0,,0,""
vte-0.28.2-14.fc21.src.rpm,,,0,,0,""
gucharmap-3.14.0-1.fc21.src.rpm,,,0,,0,""
gtkhtml3-4.8.4-2.fc21.src.rpm,,,0,,0,""
gnome-themes-2.32.0-12.fc21.src.rpm,,,0,,0,""
gnome-desktop-2.32.0-15.fc21.src.rpm,,,0,,0,""
sound-juicer-3.14.0-1.fc21.src.rpm,,,0,,0,""
alacarte-3.11.91-2.fc21.src.rpm,,,0,,0,""
gtk2-engines-2.20.2-9.fc21.src.rpm,,,0,,0,""
libbonoboui-2.24.5-8.fc21.src.rpm,,,0,,0,""
libbonobo-2.32.1-8.fc21.src.rpm,,,0,,0,""
zenity-3.14.0-1.fc21.src.rpm,,,0,,0,""
